date_day,Acre,Afghanistan,Africa,Alabama,Alagoas,Alaska,Albania,Alberta,Algeria,Amapá,Amazonas,Andorra,Angola,Anguilla,Anhui,Antigua and Barbuda,Argentina,Arizona,Arkansas,Armenia,Artania Cruise,Aruba,Asia,Australia,Australian Capital Territory,Austria,Azerbaijan,Baden-Württemberg,Bahamas,Bahia,Bahrain,Bangladesh,Barbados,Bavaria,Beijing,Belarus,Belgium,Belize,Benin,Berlin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brandenburg,Brazil,Bremen,British Columbia,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,California,Cambodia,Cameroon,Canada,CAR,Caribbean Netherlands,Cayman Islands,Ceará,Chad,Channel Islands,Chile,China,Chongqing,Colombia,Colorado,Congo,Connecticut,continent_name,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Delaware,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,DRC,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Espírito Santo,Estonia,Eswatini,Ethiopia,Europe,Faeroe Islands,Falkland Islands,Federal Bureau of Prisons,Federal District,Fiji,Finland,Florida,France,French Guiana,French Polynesia,From Diamond Princess cruise,From Grand Princess,Fujian,Gabon,Gambia,Gansu,Georgia,Germany,Ghana,Gibraltar,Goiás,Grand Princess,Greece,Greenland,Grenada,Guadeloupe,Guam,Guangdong,Guangxi,Guatemala,Guinea-Bissau,Guinea,Guizhou,Guyana,Hainan,Haiti,Hamburg,Hawaii,Hebei,Heilongjiang,Henan,Hesse,Honduras,Hong Kong,Hubei,Hunan,Hungary,Iceland,Idaho,Illinois,India,Indiana,Indonesia,Inner Mongolia,Iowa,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Ivory Coast,Jamaica,Japan,Jiangsu,Jiangxi,Jilin,Jordan,Kansas,Kazakhstan,Kentucky,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liaoning,Liberia,Libya,Liechtenstein,Lithuania,Louisiana,Lower Saxony,Luxembourg,Macau,Madagascar,Maine,Malawi,Malaysia,Maldives,Mali,Malta,Manitoba,Maranhão,Martinique,Maryland,Massachusetts,Mato Grosso do Sul,Mato Grosso,Mauritania,Mauritius,Mayotte,Mecklenburg-Vorpommern,Mexico,Michigan,Minas Gerais,Minnesota,Mississippi,Missouri,Moldova,Monaco,Mongolia,Montana,Montenegro,Montserrat,Morocco,Mozambique,MS Zaandam,Myanmar,Namibia,Navajo Nation,Nebraska,Nepal,Netherlands,Nevada,New Brunswick,New Caledonia,New Hampshire,New Jersey,New Mexico,New South Wales,New York,New Zealand,Newfoundland and Labrador,Nicaragua,Niger,Nigeria,Ningxia,North America,North Carolina,North Dakota,North Macedonia,North Rhine-Westphalia,Northern Mariana Islands,Northern Territory,Northwest Territories,Norway,Nova Scotia,Oceania,Ohio,Oklahoma,Oman,Ontario,Oregon,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Paraná,Paraíba,Pará,Pennsylvania,Pernambuco,Peru,Philippines,Piauí,Poland,Portugal,Prince Edward Island,Puerto Rico,Qatar,Qinghai,Quebec,Queensland,Reunion,Rhineland-Palatinate,Rhode Island,Rio de Janeiro,Rio Grande do Norte,Rio Grande do Sul,Romania,Rondônia,Roraima,Russia,Rwanda,Saarland,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre Miquelon,San Marino,Santa Catarina,Sao Tome and Principe,Saskatchewan,Saudi Arabia,Saxony-Anhalt,Saxony,Schleswig-Holstein,Senegal,Serbia,Sergipe,Seychelles,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South America,South Australia,South Carolina,South Dakota,South Korea,South Sudan,Spain,Sri Lanka,St. Barth,St. Vincent Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,São Paulo,Taiwan,Tanzania,Tasmania,Tennessee,Texas,Thailand,The World,Thuringia,Tianjin,Tibet,Timor-Leste,Tocantins,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos,U.S. Virgin Islands,Uganda,UK,Ukraine,United Arab Emirates,Uruguay,US Military,US Virgin Islands,US,Utah,Uzbekistan,Vatican City,Venezuela,Vermont,Veteran Affair,Victoria,Vietnam,Virginia,WA,Washington DC,West Virginia,Western Australia,Western Sahara,Wisconsin,World,Worldwide,Wyoming,Xinjiang,Yemen,Yokohama,Yukon,Yunnan,Zambia,Zhejiang,Zimbabwe
2020-03-09,0,0,22,0,0,0,5,5,4,0,0,0,0,0,0,0,2,3,1,0,0.0,0,1653,29,1,96,0,17,0,0,6,0,0,108,0,3,47,0,0,12,0,0,0,-1,0,4,18,0,7,0,5,1,0,0,0,21,0,0,23,0,0,0,0,0,1,6,15,0,6,16,0,1,0.0,9,4,3,0,4,30,1,275,0,0,0,0,0,0,8,0,0,0,0,3,0,0,5043,0,0,0,0,0,7,2,497,1,1,0.0,0.0,0,0,0,2,9,353,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,1,3,0,9,8,0,3,4,0,6,11,5,7,0,1,1075,0,9,0,24,2313,1,1,56,0,0,0,0,0,0,0,0,8,0,0,8,9,0,0,0,2,0,10,12,12,0,0,0,0,20,0,0,4,0,0,0,3,3,0,0,0,0,0,1,5,2,0,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,6,0,121,3,1,0,0,8,4,13,43,0,0,0,0,0,0,332,2,1,2,92,0,0,0,227,0,29,2,0,0,5,6,1,0,6,0,0,0,0,0,2,0,6,3,0,22,20,0,0,238,0,5,7,1,4,0,0,0,0,18,0,0,8,0,1,0,0,0,0,7,0,0,0,25,0,6,1,0,7,0,0,0,1,0,0,0,0,12,0,3,23,0,4,41,3,1,3,114,0,541,0,0,1,0,0,145,136,0,0,1,0,1,2,2,11,894.0,0,0,0,0,0,0,0,1,0,0,0.0,0,73,0,0,0,0,0,284,1,0,0,0,1,0,4,2,1,98,6,0,0,0,3,0.0,7120,1,0,0,0,0,0,0,0,0
2020-03-10,0,3,9,0,0,0,4,7,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,2375,21,0,49,2,38,0,0,79,0,0,58,6,3,28,0,0,8,0,0,2,7,0,3,9,0,7,0,0,2,1,0,0,14,1,0,16,0,0,0,0,0,1,4,24,0,0,6,0,0,1.0,4,2,0,0,0,24,0,184,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3185,0,0,0,0,0,18,14,372,0,0,0.0,0.0,0,0,0,1,5,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,15,2,5,13,0,1,16,0,8,6,1,8,0,5,1839,0,10,0,26,977,0,1,44,0,0,0,0,0,0,2,0,3,0,0,0,18,0,0,0,0,2,2,16,2,0,0,0,0,12,2,0,1,0,0,1,3,51,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0,1,4,0,10,33,0,0,0,0,0,0,322,0,0,0,164,0,0,0,182,0,21,0,1,0,2,1,3,5,7,0,4,0,0,0,4,0,2,16,0,7,2,0,0,6,0,0,2,0,6,2,5,0,1,14,0,0,0,0,2,0,0,0,0,11,0,0,0,0,7,12,0,0,8,0,0,0,1,2,0,0,0,6,0,0,9,0,6,25,2,2,5,242,0,501,1,0,0,0,0,91,142,0,3,3,0,0,3,8,6,817.0,2,0,0,0,0,0,0,1,1,0,0.0,0,62,0,0,0,0,0,291,1,0,0,0,0,0,4,6,2,108,2,0,3,0,1,0.0,5937,0,0,0,0,0,0,0,0,0
2020-03-11,0,0,13,0,0,0,4,3,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0,239,14,0,45,0,40,0,0,1,0,0,52,1,0,0,0,0,42,0,0,0,2,0,15,0,17,5,0,6,0,1,0,0,38,0,0,11,0,0,0,0,0,1,3,19,0,2,4,0,1,0.0,0,1,0,0,2,8,0,121,3,0,0,0,0,0,4,0,0,0,0,2,0,0,2933,0,0,0,1,0,10,1,203,0,0,0.0,0.0,0,0,0,0,6,73,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,13,0,1,17,0,3,7,0,4,13,2,13,0,8,0,6,3,0,11,1797,0,0,41,0,0,0,0,0,0,2,0,4,0,0,2,9,0,0,0,0,0,1,26,0,0,0,0,0,0,2,0,1,0,0,0,1,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,0,5,0,7,38,0,0,0,0,0,0,191,5,0,4,153,0,0,0,61,0,14,3,0,2,3,0,9,5,1,0,0,0,0,0,4,0,2,13,0,3,8,0,0,0,0,0,3,0,0,0,5,0,1,2,0,0,3,0,7,0,0,0,0,15,0,0,0,5,8,4,18,0,3,0,0,0,0,0,0,0,0,10,0,1,9,0,4,12,0,1,0,35,0,324,0,0,0,0,0,60,42,0,11,0,0,0,1,0,3,626.0,6,0,0,0,0,0,0,3,0,0,0.0,0,41,0,29,0,0,0,179,0,0,0,0,0,0,4,1,5,31,0,0,0,0,1,0.0,3402,0,0,0,0,0,0,0,0,0
2020-03-12,0,0,10,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0.0,0,981,12,0,8,0,177,0,0,24,3,0,134,0,0,70,0,0,47,0,0,0,0,0,6,6,17,0,0,0,0,0,0,0,-3,0,0,7,0,0,0,0,0,0,3,40,0,0,0,0,-1,1.0,4,0,0,0,0,6,0,8,0,0,0,3,0,1,7,0,0,0,0,0,0,0,2882,0,0,0,0,0,7,1,260,0,0,0.0,0.0,0,0,0,4,4,304,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,51,0,2,36,0,4,8,0,1,4,2,0,0,0,595,11,2,0,14,1492,0,0,41,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,0,0,54,2,0,0,0,0,24,2,0,0,0,0,2,2,15,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77,2,0,0,0,2,0,7,16,0,0,0,0,1,0,131,0,0,0,-113,0,0,0,21,0,12,0,0,0,4,7,1,1,0,0,0,6,0,0,2,2,1,14,0,9,6,0,0,6,0,1,0,0,27,0,3,0,2,2,0,0,2,0,0,0,0,2,0,10,0,0,0,4,12,19,4,0,0,0,0,0,0,0,0,0,0,12,0,3,4,0,0,14,0,4,0,165,0,386,0,1,0,0,0,43,64,0,12,0,0,0,2,0,0,959.0,4,0,0,0,0,0,0,1,0,0,0.0,0,71,0,0,0,0,0,112,0,0,0,0,0,0,3,9,1,26,1,0,2,0,0,0.0,4030,0,0,0,0,0,0,0,0,0
2020-03-13,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.0,0,2263,8,0,30,0,0,0,0,25,0,0,58,2,0,60,0,0,37,0,0,0,0,0,14,5,4,6,0,0,4,0,0,0,19,1,0,8,0,0,0,0,0,0,2,44,0,0,0,0,1,0.0,4,1,0,0,0,7,0,4,0,0,0,0,0,0,33,0,0,0,0,0,0,0,2195,2,0,0,0,0,8,5,296,5,0,0.0,0.0,0,0,0,1,4,155,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,49,0,5,41,0,0,5,0,0,8,0,2,0,0,1819,8,1,0,4,1247,0,0,26,0,0,0,0,1,0,0,0,1,0,0,1,6,0,0,0,0,0,0,101,0,0,0,0,0,10,2,0,2,0,0,0,0,5,0,0,0,0,0,10,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,2,0,0,5,45,0,0,0,0,0,0,131,0,0,0,248,0,0,0,21,0,8,0,0,0,2,4,0,3,0,0,1,0,0,0,2,0,5,1,0,1,10,0,0,1,0,0,1,0,50,0,0,1,0,4,0,0,2,0,26,0,0,0,0,3,2,0,0,6,15,38,17,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0,2,19,0,0,0,272,0,123,0,0,0,0,0,24,52,0,14,0,0,0,0,0,0,1341.0,15,0,0,0,0,0,0,0,0,0,0.0,0,45,0,0,0,0,0,118,0,0,0,0,1,0,1,4,1,24,1,0,1,0,0,0.0,4651,0,0,0,0,0,0,0,0,0
2020-03-14,0,0,16,0,0,0,0,1,2,0,0,0,0,0,0,0,6,1,0,0,0.0,0,1913,10,0,27,3,115,0,0,5,0,0,123,4,0,59,0,0,42,0,0,0,1,0,17,6,8,0,0,0,0,0,0,0,36,0,1,5,0,0,0,0,0,0,1,100,0,1,6,0,1,0.0,0,1,0,0,0,7,0,3,0,0,0,1,0,1,12,0,0,0,0,0,0,0,1602,0,0,0,4,0,0,3,230,0,0,0.0,0.0,0,0,0,17,1,115,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,59,1,0,0,0,55,0,3,74,0,1,8,0,1,0,1,0,0,0,1234,6,5,0,4,778,0,0,54,0,0,0,0,0,0,1,0,3,0,0,0,6,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1,0,0,0,2,0,7,22,1,0,0,0,0,1,114,1,0,2,218,0,0,0,35,0,11,0,1,0,3,0,0,9,0,0,0,0,0,0,2,0,1,0,0,4,6,0,0,3,0,1,1,0,19,1,6,0,2,2,0,0,9,0,0,0,0,0,0,2,2,0,0,0,3,10,12,0,0,0,0,0,0,3,0,0,0,13,0,1,2,0,0,16,0,2,0,448,0,73,0,0,0,0,0,36,84,0,9,1,0,1,0,6,3,823.0,17,0,0,0,0,1,0,0,0,0,0.0,0,48,0,17,0,0,0,108,1,0,0,0,0,0,1,1,0,11,0,0,0,0,0,0.0,3672,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,1097,6,0,10,3,258,0,0,3,0,0,205,4,0,0,0,0,67,0,1,0,0,0,23,5,3,8,0,0,0,0,0,0,13,0,1,13,0,0,0,0,0,0,1,143,0,0,2,0,0,0.0,1,0,0,0,0,4,0,5,0,0,0,0,0,3,1,0,0,0,0,8,0,0,1496,0,0,0,2,0,3,1,138,0,0,0.0,0.0,0,0,0,11,0,228,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,83,0,1,126,0,2,11,0,1,3,0,2,0,0,0,5,7,0,2,769,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,1,0,0,0,0,33,0,0,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,1,0,6,11,1,0,0,0,0,0,86,0,0,0,253,0,0,0,35,0,7,0,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,47,0,2,0,0,1,0,0,0,0,-8,0,0,0,0,5,2,0,0,3,2,37,43,0,1,1,0,0,0,1,0,0,0,5,0,0,5,0,1,10,0,0,0,827,0,81,0,0,0,0,0,49,39,0,71,2,0,0,1,2,0,471.0,5,0,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,0,72,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0.0,2699,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1523,12,0,10,0,278,0,0,3,0,0,181,4,0,35,0,0,17,0,0,0,2,0,10,1,3,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,142,0,0,0,0,0,0.0,0,1,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1081,0,0,0,5,0,5,0,73,0,0,0.0,0.0,0,0,0,0,0,109,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,1,0,56,0,2,134,0,2,10,0,0,0,0,0,0,0,1177,3,4,0,0,587,0,0,32,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,6,9,1,0,0,0,0,0,34,0,0,0,134,0,0,0,33,0,13,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,157,0,7,0,0,2,0,0,1,0,53,0,0,0,0,6,1,0,0,1,30,10,20,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,6,3,0,0,145,0,83,0,0,0,0,0,20,32,0,16,0,0,0,0,1,4,1866.0,4,0,0,0,0,0,0,0,0,0,0.0,0,37,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0.0,2669,0,0,0,0,0,0,0,2,0
2020-03-17,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0.0,0,635,6,0,9,0,374,0,1,0,0,0,42,0,5,7,0,0,45,0,0,0,0,0,-21,0,1,4,0,0,0,0,0,0,8,0,0,6,0,0,0,5,0,0,1,115,0,0,0,0,0,0.0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,703,0,0,0,9,0,0,1,21,0,0,0.0,0.0,0,0,0,0,0,75,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,31,0,2,115,0,0,7,0,0,22,0,0,0,0,0,6,1,0,3,466,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-66,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,-6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,3,1,1,0,0,0,0,0,28,1,0,0,564,0,0,0,8,0,7,0,0,6,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,1,0,0,1,0,117,0,2,0,4,1,0,0,0,0,-10,0,0,0,0,2,0,0,0,0,-19,42,4,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,435,0,41,0,0,0,0,0,17,16,0,12,0,0,0,0,0,0,1982.0,-4,0,0,0,0,0,0,0,0,0,0.0,0,12,0,6,0,0,0,22,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0.0,1379,0,0,0,0,0,0,0,0,0
2020-03-18,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1863,5,0,3,0,130,0,0,2,0,0,134,0,0,0,0,0,46,0,0,0,0,0,19,0,12,0,0,0,0,0,0,0,9,0,0,3,0,0,0,4,0,0,0,125,0,0,0,0,0,0.0,0,0,0,0,0,2,0,2,42,0,0,0,0,1,0,0,0,0,8,0,0,0,506,0,0,0,4,0,1,0,61,0,0,0.0,0.0,0,0,0,0,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,59,0,2,114,0,0,6,0,1,1,0,0,0,0,835,5,0,0,2,332,0,0,27,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,1,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-44,0,8,0,0,0,1,0,0,4,0,0,0,0,0,0,0,25,0,0,0,267,0,0,0,6,0,5,0,0,0,3,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,32,1,12,0,9,0,0,0,1,0,13,0,0,0,0,0,3,0,0,1,47,16,32,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,851,0,38,0,0,0,0,0,1,21,0,76,1,0,0,0,3,0,2160.0,23,0,0,0,0,0,0,1,0,0,0.0,0,5,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,2405,0,0,0,0,0,0,0,7,0
2020-03-19,3,0,3,0,3,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0.0,0,1986,6,0,5,0,546,0,27,6,0,0,449,1,0,7,0,0,182,0,0,0,0,0,42,0,11,0,0,0,0,0,0,0,3,0,0,4,0,0,0,11,0,0,0,203,0,0,0,0,0,0.0,0,2,0,0,0,3,0,1,0,0,0,1,0,5,1,0,0,0,2,0,0,0,765,0,0,0,16,0,3,2,30,0,0,0.0,0.0,0,0,0,0,0,71,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,0,0,0,0,250,0,3,196,0,0,2,0,0,2,0,2,0,0,908,8,0,0,3,576,0,0,15,0,0,0,0,0,0,0,0,11,0,0,0,3,1,0,0,0,0,0,191,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,1,21,0,0,0,661,0,0,0,4,0,6,0,0,0,4,0,0,0,0,0,0,10,1,1,0,12,0,0,0,0,2,0,0,2,0,0,0,0,163,1,20,0,9,0,0,0,0,0,11,0,0,0,0,7,10,0,0,0,35,77,43,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,5,0,0,0,809,0,28,0,0,0,0,0,2,5,0,46,1,0,1,0,0,1,2097.0,24,0,0,0,1,0,0,0,0,0,0.0,0,13,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0.0,2786,0,0,0,0,0,0,0,1,0
2020-03-20,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,973,2,0,1,2,591,0,3,3,0,0,709,2,0,0,0,0,158,0,0,0,0,0,58,1,41,1,0,0,0,0,0,0,0,0,0,5,0,0,0,35,0,0,0,572,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,324,0,0,0,45,0,0,0,43,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,131,0,1,570,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,33,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,464,0,0,0,9,0,2,0,0,0,4,0,2,0,0,0,0,9,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,164,0,44,0,9,0,1,0,0,0,47,0,0,0,0,0,1,0,0,0,40,119,64,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,376,0,13,0,0,0,0,0,1,4,0,110,1,0,0,0,0,0,2732.0,51,0,0,0,0,0,0,0,0,0,0.0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0,1312,0,0,0,0,0,0,0,0,0
2020-03-21,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,1477,1,0,4,1,922,0,8,2,0,0,559,1,0,0,0,0,135,0,0,0,0,0,62,0,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,0,0,0,427,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,324,0,0,0,13,0,1,0,16,0,0,0.0,0.0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,267,0,0,423,1,0,1,0,0,0,0,0,0,0,205,1,0,0,3,234,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,34,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,45,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137,0,10,5,23,2,0,0,0,0,41,0,0,0,0,0,30,0,0,0,8,173,42,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,813,0,19,0,0,0,0,0,4,7,0,63,5,0,0,0,0,1,4059.0,38,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,1812,0,0,0,0,0,0,0,0,0
2020-03-22,2,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0.0,0,1087,1,0,2,0,139,0,8,3,0,0,690,0,1,0,0,0,158,0,0,0,0,0,20,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,327,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,17,0,0,0,23,0,0,0.0,0.0,0,0,0,0,0,22,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,285,0,1,0,0,95,0,2,318,0,0,0,0,0,0,0,0,0,0,143,1,0,0,1,185,0,0,19,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,283,0,0,0,0,0,3,0,0,0,0,1,0,0,0,5,0,0,0,0,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,3,0,2,0,0,2,1,0,0,0,0,0,0,7,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,115,0,67,3,12,0,2,2,0,0,0,0,0,0,0,1,6,0,0,0,23,39,39,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,571,0,12,0,0,0,0,0,5,4,0,172,2,0,0,0,0,1,15187.0,29,1,0,0,0,0,0,0,0,0,0.0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1362,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0,1131,0,0,1,0,4,0,14,7,0,0,1242,10,0,0,0,0,53,0,0,0,0,0,14,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,51,0,0,0,433,0,0,0,0,0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,142,0,0,0,16,0,1,0,1,0,0,0.0,0.0,2,0,0,0,0,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,5,0,1,172,0,7,409,1,0,0,0,0,0,0,0,0,0,106,1,0,0,1,113,0,0,40,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2070,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,124,0,47,4,14,1,0,0,0,0,13,0,0,0,0,0,11,0,0,0,1,47,36,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,505,0,4,0,0,0,0,0,1,3,0,114,0,0,0,0,0,0,2076.0,33,0,0,0,3,0,0,0,0,0,0.0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1277,0,0,0,5,0,0,0,0,0
2020-03-24,6,0,1,0,2,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0.0,0,781,1,0,2,0,1537,0,13,18,0,0,862,0,0,0,0,0,143,0,0,0,0,0,55,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,404,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,106,0,0,0,27,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,273,0,1,401,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,87,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,5,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,703,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,72,0,12,0,0,0,0,0,137,0,0,0,0,0,39,0,0,0,109,158,95,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,284,0,7,0,0,0,0,0,0,1,0,65,2,0,0,0,0,3,2484.0,78,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,894,0,0,0,0,0,0,0,0,0
