date_day,Acre,Afghanistan,Africa,Alabama,Alagoas,Alaska,Albania,Alberta,Algeria,Amapá,Amazonas,Andorra,Angola,Anguilla,Anhui,Antigua and Barbuda,Argentina,Arizona,Arkansas,Armenia,Artania Cruise,Aruba,Asia,Australia,Australian Capital Territory,Austria,Azerbaijan,Baden-Württemberg,Bahamas,Bahia,Bahrain,Bangladesh,Barbados,Bavaria,Beijing,Belarus,Belgium,Belize,Benin,Berlin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brandenburg,Brazil,Bremen,British Columbia,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,California,Cambodia,Cameroon,Canada,CAR,Caribbean Netherlands,Cayman Islands,Ceará,Chad,Channel Islands,Chile,China,Chongqing,Colombia,Colorado,Congo,Connecticut,continent_name,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Delaware,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,DRC,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Espírito Santo,Estonia,Eswatini,Ethiopia,Europe,Faeroe Islands,Falkland Islands,Federal Bureau of Prisons,Federal District,Fiji,Finland,Florida,France,French Guiana,French Polynesia,From Diamond Princess cruise,From Grand Princess,Fujian,Gabon,Gambia,Gansu,Georgia,Germany,Ghana,Gibraltar,Goiás,Grand Princess,Greece,Greenland,Grenada,Guadeloupe,Guam,Guangdong,Guangxi,Guatemala,Guinea-Bissau,Guinea,Guizhou,Guyana,Hainan,Haiti,Hamburg,Hawaii,Hebei,Heilongjiang,Henan,Hesse,Honduras,Hong Kong,Hubei,Hunan,Hungary,Iceland,Idaho,Illinois,India,Indiana,Indonesia,Inner Mongolia,Iowa,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Ivory Coast,Jamaica,Japan,Jiangsu,Jiangxi,Jilin,Jordan,Kansas,Kazakhstan,Kentucky,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liaoning,Liberia,Libya,Liechtenstein,Lithuania,Louisiana,Lower Saxony,Luxembourg,Macau,Madagascar,Maine,Malawi,Malaysia,Maldives,Mali,Malta,Manitoba,Maranhão,Martinique,Maryland,Massachusetts,Mato Grosso do Sul,Mato Grosso,Mauritania,Mauritius,Mayotte,Mecklenburg-Vorpommern,Mexico,Michigan,Minas Gerais,Minnesota,Mississippi,Missouri,Moldova,Monaco,Mongolia,Montana,Montenegro,Montserrat,Morocco,Mozambique,MS Zaandam,Myanmar,Namibia,Navajo Nation,Nebraska,Nepal,Netherlands,Nevada,New Brunswick,New Caledonia,New Hampshire,New Jersey,New Mexico,New South Wales,New York,New Zealand,Newfoundland and Labrador,Nicaragua,Niger,Nigeria,Ningxia,North America,North Carolina,North Dakota,North Macedonia,North Rhine-Westphalia,Northern Mariana Islands,Northern Territory,Northwest Territories,Norway,Nova Scotia,Oceania,Ohio,Oklahoma,Oman,Ontario,Oregon,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Paraná,Paraíba,Pará,Pennsylvania,Pernambuco,Peru,Philippines,Piauí,Poland,Portugal,Prince Edward Island,Puerto Rico,Qatar,Qinghai,Quebec,Queensland,Reunion,Rhineland-Palatinate,Rhode Island,Rio de Janeiro,Rio Grande do Norte,Rio Grande do Sul,Romania,Rondônia,Roraima,Russia,Rwanda,Saarland,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre Miquelon,San Marino,Santa Catarina,Sao Tome and Principe,Saskatchewan,Saudi Arabia,Saxony-Anhalt,Saxony,Schleswig-Holstein,Senegal,Serbia,Sergipe,Seychelles,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South America,South Australia,South Carolina,South Dakota,South Korea,South Sudan,Spain,Sri Lanka,St. Barth,St. Vincent Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,São Paulo,Taiwan,Tanzania,Tasmania,Tennessee,Texas,Thailand,The World,Thuringia,Tianjin,Tibet,Timor-Leste,Tocantins,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos,U.S. Virgin Islands,Uganda,UK,Ukraine,United Arab Emirates,Uruguay,US Military,US Virgin Islands,US,Utah,Uzbekistan,Vatican City,Venezuela,Vermont,Veteran Affair,Victoria,Vietnam,Virginia,WA,Washington DC,West Virginia,Western Australia,Western Sahara,Wisconsin,World,Worldwide,Wyoming,Xinjiang,Yemen,Yokohama,Yukon,Yunnan,Zambia,Zhejiang,Zimbabwe
2020-03-25,6,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0,742,0,0,0,0,721,0,8,7,0,0,804,1,0,0,0,0,208,0,0,0,0,0,86,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,510,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,219,0,0,0,0,134,0,5,499,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,55,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,879,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,16,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,221,0,65,1,25,0,2,6,0,0,66,0,0,0,0,0,2,0,0,0,54,148,99,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,144,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,0,2,3047.0,67,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,817,0,0,0,0,0,0,0,0,0
2020-03-26,1,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0.0,0,523,0,0,0,0,1214,0,20,1,0,0,1435,0,0,0,0,0,228,0,0,0,0,0,48,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,0,214,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,40,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,403,0,9,203,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,98,0,0,57,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,26,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,225,0,51,5,45,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,43,182,98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,190,2,0,0,0,0,0,2644.0,74,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,626,0,0,0,57,0,0,0,0,0
2020-03-27,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0.0,0,875,1,0,0,0,878,0,11,0,0,0,1488,0,0,0,0,0,299,0,0,0,0,0,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,645,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,83,0,0,0,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,428,0,2,1,1,166,0,2,630,3,0,0,0,0,0,0,0,0,0,15,1,0,0,0,83,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,15,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,4,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,155,0,72,9,27,0,1,2,0,0,72,0,0,0,0,0,27,0,0,0,40,164,137,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,171,2,0,0,0,0,0,3448.0,74,0,0,0,1,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,959,0,0,0,0,0,0,0,0,0
2020-03-28,0,0,0,0,3,0,0,0,0,2,30,0,0,0,1,0,0,0,0,0,0.0,0,1301,4,0,0,0,1620,0,12,0,0,0,1669,3,0,0,0,0,206,0,0,0,0,0,108,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,1044,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,30,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,72,0,1,0,3,281,0,0,1012,2,0,0,0,0,0,0,0,0,0,10,0,0,0,1,28,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,49,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1372,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,5,4,0,12,0,0,2,0,0,0,0,0,0,0,2,0,241,0,65,17,2,0,0,2,0,0,45,0,0,0,0,0,35,0,0,0,0,127,103,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,3160.0,42,3,0,0,1,0,0,0,0,0,,0,0,0,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1341,0,0,0,0,0,0,0,2,0
2020-03-29,9,0,0,0,3,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0.0,0,805,2,0,0,0,13,0,27,0,0,0,1731,1,0,0,0,0,199,0,0,0,0,0,76,0,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,34,0,0,0,669,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,29,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,81,0,1,3,2,1,0,1,411,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3,0,0,0,40,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,793,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,184,0,42,23,29,0,0,4,0,0,10,0,0,0,0,0,10,0,0,0,134,185,90,0,0,0,0,0,203,0,1,5,0,1,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,3732.0,113,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,823,0,0,0,13,0,1,0,28,0
2020-03-30,8,0,0,0,0,0,0,0,0,4,11,0,0,0,1,0,0,0,0,0,0.0,0,471,0,0,0,0,1149,0,22,0,0,0,1108,2,0,0,0,0,104,0,0,0,0,0,40,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,394,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,207,0,1,6,3,486,0,4,349,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,2,0,0,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,188,0,57,9,15,0,0,0,0,0,146,0,0,0,0,0,3,0,0,0,0,178,44,0,0,0,0,3,2,1,0,6,0,3,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,0,3939.0,22,2,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,471,0,0,0,0,0,1,0,1,0
2020-03-31,0,0,0,0,1,0,0,0,0,2,24,0,0,0,4,0,0,0,0,0,0.0,0,1866,0,0,0,0,1391,0,37,0,0,0,821,6,0,0,0,0,111,0,0,0,0,0,37,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1746,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,138,0,4,6,5,192,0,2,1693,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,93,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,7,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,11,0,9,0,0,2,0,0,0,0,0,0,0,0,0,142,0,51,5,33,0,2,0,0,0,76,0,0,0,0,0,22,0,0,0,88,87,71,0,0,3,0,2,1,0,1,6,0,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,822,1,0,0,0,0,0,3194.0,65,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1866,0,0,0,79,0,0,0,2,0
2020-04-01,1,0,0,0,0,0,0,0,0,1,25,0,0,0,9,0,0,0,0,0,0.0,0,1982,0,0,0,0,1076,0,33,0,0,0,1687,6,0,0,0,0,179,0,0,0,0,0,83,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1885,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,0,0,,,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,120,0,1,7,11,162,0,3,1807,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,2,0,0,0,40,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,173,0,124,10,32,0,1,6,0,0,47,0,0,0,0,0,16,0,0,0,70,152,126,0,0,1,0,0,2,1,1,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,642,2,0,0,0,0,0,2855.0,76,2,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1982,0,1,0,88,0,1,0,1,0
2020-04-02,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,0,0,0,0,0,0.0,0,2160,0,0,0,0,1252,0,21,0,0,0,1999,1,0,0,0,0,216,0,0,0,0,0,114,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,2046,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,15,0,0,0,0,0,0,,,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,2,0,1,0,95,0,1,12,15,262,0,1,1933,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,105,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,9,0,0,0,32,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,6,0,11,0,0,1,0,0,0,0,0,0,0,0,0,233,0,160,13,28,0,1,4,0,0,191,0,0,0,0,0,12,0,0,0,54,149,89,0,0,3,0,4,4,4,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,525,2,0,0,0,0,1,3254.0,65,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2160,0,4,0,99,0,0,0,4,0
2020-04-03,3,0,0,0,4,0,0,0,0,8,31,0,0,0,12,0,0,0,0,0,0.0,0,2096,0,0,0,0,1397,0,15,0,0,0,1741,5,0,0,0,0,232,0,0,0,0,0,80,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,2011,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,32,0,0,0,1,0,0,,,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,22,2,0,0,0,1,0,0,0,190,0,9,20,19,286,0,1,1843,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,77,13,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,386,0,0,0,0,0,1,0,0,0,0,10,0,0,0,7,8,0,0,0,30,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,4,0,30,0,0,2,0,0,0,0,0,0,0,0,0,230,0,82,71,62,0,0,4,0,0,59,0,0,0,0,0,34,0,0,0,32,153,108,0,0,2,0,4,5,2,1,11,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,1599.0,57,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2097,0,1,0,70,0,3,0,5,0
2020-04-04,0,0,1,0,1,0,0,0,0,9,51,0,0,0,16,0,0,0,0,0,0.0,0,2730,0,0,0,0,955,0,50,0,0,0,1671,3,0,0,0,0,269,0,0,0,0,0,136,0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,103,0,0,0,2634,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,52,0,0,0,0,0,0,,,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,9,0,0,0,3,0,4,0,101,0,8,7,28,286,0,0,2420,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,11,13,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,490,0,0,0,0,0,2,0,0,0,0,7,0,0,0,2,12,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,30,0,40,0,0,1,0,0,0,0,0,0,0,0,0,142,0,172,36,14,0,1,7,0,0,186,0,0,0,0,0,53,0,0,0,60,255,116,0,0,2,0,2,9,8,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,1,1992.0,90,1,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2732,0,5,0,67,0,6,0,7,0
2020-04-05,2,0,0,0,5,0,0,0,0,1,106,0,0,0,24,0,0,0,0,0,0.0,0,4058,0,0,0,0,1600,0,69,0,0,0,1938,6,0,0,0,0,142,0,0,0,0,0,94,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,4040,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,,,2,0,0,3,0,0,0,0,12,0,0,0,0,0,0,20,4,0,0,0,5,0,1,0,248,0,18,23,15,296,0,5,3780,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,23,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,22,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,6,0,25,0,0,1,0,0,0,0,0,0,0,0,0,159,0,148,30,8,0,1,5,0,0,93,0,0,0,0,0,23,0,0,0,23,150,72,0,0,5,0,1,14,3,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,1,0,1726.0,68,3,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4059,0,2,0,0,0,6,0,10,0
2020-04-06,2,0,0,0,3,0,0,0,0,5,115,0,0,0,21,0,0,0,0,0,0.0,0,15185,0,0,0,0,781,0,30,0,0,0,1128,14,0,0,0,0,57,0,0,0,0,0,40,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,0,0,0,15137,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,5,0,0,0,0,0,0,,,7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,48,0,14,17,34,99,0,1,14840,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,27,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,1,0,0,0,0,37,0,0,0,1,16,0,0,0,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,219,0,67,4,63,0,2,0,0,0,125,0,0,0,0,0,22,0,0,0,37,162,40,0,0,0,0,4,12,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,1584.0,36,7,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,15187,0,4,0,44,0,2,0,14,0
2020-04-07,0,0,0,0,1,0,0,0,0,14,104,0,0,0,29,0,0,0,0,0,0.0,0,2074,0,0,0,0,746,0,25,0,0,0,1189,10,0,0,0,0,175,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2027,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,19,0,0,0,0,0,0,,,5,0,0,0,0,2,0,0,14,0,0,0,0,0,0,42,7,0,0,0,15,0,15,0,66,0,12,18,30,163,0,1,1638,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,28,40,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,39,0,0,0,14,2,0,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,36,0,129,0,0,5,0,0,0,0,0,0,0,0,0,110,0,227,8,27,0,4,0,0,0,49,0,0,0,0,0,38,0,0,0,31,94,59,0,0,4,0,6,10,8,2,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,1,1679.0,32,6,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2076,0,4,0,39,0,1,0,14,0
2020-04-08,4,0,0,0,5,0,0,0,0,59,168,0,0,0,30,0,0,0,0,0,0.0,0,2483,0,0,0,0,539,0,41,0,0,0,1401,5,0,0,0,0,183,0,0,0,0,0,88,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,240,0,0,0,2463,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,6,0,0,3,0,0,0,0,25,0,0,0,0,0,0,18,5,0,0,0,9,0,4,0,106,0,21,29,32,128,0,13,2097,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,33,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,58,0,0,0,5,12,0,0,0,24,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,29,0,49,0,0,3,0,0,0,0,0,0,0,0,0,156,0,250,7,47,0,0,7,0,0,105,0,0,0,0,0,40,0,0,0,33,147,97,0,0,0,0,6,21,4,3,12,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,775.0,77,10,0,0,4,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2484,0,6,0,0,0,4,0,25,0
2020-04-09,8,0,0,0,0,0,0,0,0,21,95,0,0,0,51,0,0,0,0,0,0.0,0,3041,0,0,0,0,923,0,62,0,0,0,1263,11,0,0,0,0,174,0,0,0,0,0,106,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,2965,23,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,6,0,0,0,18,0,0,0,0,0,0,,,11,0,0,4,0,0,0,0,21,0,0,0,0,0,0,28,15,0,0,0,10,0,8,0,155,0,12,24,40,277,0,7,2531,41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,65,24,31,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,419,0,0,0,0,0,1,0,0,0,0,43,0,0,0,4,18,0,0,0,17,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,1,0,154,0,0,7,0,0,0,0,0,0,0,0,0,188,0,278,0,63,0,10,3,0,0,56,0,0,0,0,0,44,0,0,0,55,117,105,0,0,3,0,5,22,6,4,19,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,772,0,0,0,0,0,0,662.0,66,4,0,0,0,0,0,0,0,0,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3047,0,4,0,65,0,8,0,17,0
2020-04-10,8,0,0,0,8,0,0,0,0,38,82,0,0,0,46,0,0,0,0,0,0.0,0,2644,0,0,0,0,830,0,45,0,0,0,1536,11,0,0,0,0,147,0,0,0,0,0,113,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,2621,22,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,28,0,0,0,0,0,0,,,11,0,0,8,0,0,0,0,12,0,0,0,0,0,0,36,12,0,0,0,10,0,6,0,231,0,11,12,52,452,0,3,2147,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,29,42,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,310,0,0,0,0,0,1,0,0,0,0,20,0,0,0,8,4,0,0,0,14,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,2,0,129,0,0,2,0,0,0,0,0,0,0,0,0,104,0,248,2,18,0,4,11,0,0,161,0,0,0,0,0,192,0,0,0,46,141,97,0,0,3,0,13,28,7,11,23,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,736,1,0,0,0,0,0,476.0,65,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2644,0,3,0,6,0,3,0,27,0
